fico,dt_first_pi,flag_fthb,dt_matr,cd_msa,mi_pct,cnt_units,occpy_sts,cltv,dti,orig_upb,ltv,orig_int_rt,channel,ppmt_pnlty,amrtzn_type,st,prop_type,zipcode,id_loan,loan_purpose,orig_loan_term,cnt_borr,seller_name,servicer_name,flag_sc,id_loan_preharp,ind_afdl,ind_harp,cd_ppty_val_type,flag_int_only
740,202003,Y,205002,26900,25,1,P,97,32,97000,97,3.875,C,N,FRM,IN,SF,46000,F20Q10006824,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,H,,2,N
774,202003,Y,205002,17460,000,1,P,80,42,99000,80,3.625,C,N,FRM,OH,SF,44100,F20Q10006825,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
671,202003,Y,204002,38900,25,1,P,95,40,323000,95,4.625,R,N,FRM,OR,SF,97000,F20Q10006826,P,240,01,Other sellers,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
691,202003,N,203502,14260,000,1,P,80,43,204000,80,3.75,R,N,FRM,ID,SF,83700,F20Q10006827,C,180,02,Other sellers,Other servicers,,,9,,2,N
679,202002,N,205001,19740,000,1,I,57,33,233000,57,4.875,R,N,FRM,CO,SF,80400,F20Q10006828,C,360,02,Other sellers,Other servicers,,,9,,2,N
637,202003,Y,205002,19740,000,1,P,80,42,168000,80,4.99,R,N,FRM,CO,CO,80200,F20Q10006829,P,360,01,Other sellers,Other servicers,,,H,,2,N
722,202002,N,205001,40060,25,1,P,90,38,279000,90,3.75,R,N,FRM,VA,SF,23100,F20Q10006830,P,360,02,Other sellers,"LAKEVIEW LOAN SERVICING, LLC",,,9,,2,N
788,202003,N,205002,18020,25,1,P,87,33,170000,87,3.875,R,N,FRM,IN,SF,47200,F20Q10006831,N,360,02,Other sellers,Other servicers,,,9,,2,N
728,202003,Y,205002,23060,25,1,P,97,23,119000,97,3.75,R,N,FRM,IN,SF,46700,F20Q10006832,P,360,01,Other sellers,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",,,H,,2,N
791,202003,N,205002,,000,1,S,75,41,210000,75,3.75,R,N,FRM,WI,PU,53100,F20Q10006833,C,360,02,Other sellers,Other servicers,,,9,,2,N
766,202003,N,205002,36420,30,1,P,95,26,162000,95,3.875,R,N,FRM,OK,SF,73100,F20Q10006834,P,360,02,Other sellers,Other servicers,,,9,,2,N
798,202003,N,205002,26900,25,1,P,90,32,153000,90,3.75,R,N,FRM,IN,SF,46000,F20Q10006835,P,360,02,Other sellers,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",,,9,,2,N
807,202003,N,205002,45300,000,1,I,75,29,104000,75,4,C,N,FRM,FL,PU,33500,F20Q10006836,N,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
729,202003,Y,205002,,30,1,P,94,16,141000,94,3.75,R,N,FRM,IN,SF,46700,F20Q10006837,P,360,02,Other sellers,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",,,9,,2,N
689,202003,Y,205002,33874,000,1,P,80,48,147000,80,4.25,C,N,FRM,PA,SF,18900,F20Q10006838,P,360,03,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
792,202003,N,205002,26900,000,1,P,47,34,105000,47,3.875,R,N,FRM,IN,PU,46000,F20Q10006839,P,360,02,Other sellers,Other servicers,,,9,,2,N
686,202003,N,205002,16984,30,1,P,92,42,366000,92,3.75,R,N,FRM,IL,SF,60200,F20Q10006840,N,360,01,Other sellers,Other servicers,,,9,,2,N
809,202003,N,205002,14860,000,1,S,72,43,200000,72,3.75,C,N,FRM,CT,SF,06600,F20Q10006841,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
755,202003,N,203502,10420,000,1,P,33,40,50000,33,3,R,N,FRM,OH,SF,44200,F20Q10006842,C,180,02,Other sellers,Other servicers,,,9,,2,N
729,202003,N,205002,19124,000,1,P,90,43,484000,78,4,R,N,FRM,TX,PU,75000,F20Q10006843,P,360,02,Other sellers,Other servicers,,,9,,2,N
801,202002,N,205001,46140,000,1,P,80,48,233000,80,3.75,R,N,FRM,OK,PU,74100,F20Q10006844,P,360,01,Other sellers,Other servicers,,,9,,2,N
739,202002,N,205001,28140,25,1,P,90,45,234000,90,3.75,R,N,FRM,MO,PU,64000,F20Q10006845,P,360,01,Other sellers,Other servicers,,,9,,2,N
804,202003,Y,205002,24340,25,1,P,90,18,105000,90,3.75,R,N,FRM,MI,SF,49500,F20Q10006846,P,360,01,Other sellers,Other servicers,,,9,,2,N
802,202003,Y,205002,,000,1,P,80,46,216000,80,3.75,R,N,FRM,MI,SF,49800,F20Q10006847,P,360,01,Other sellers,Other servicers,,,9,,2,N
801,202004,N,205003,15940,000,1,P,80,15,302000,80,3.75,R,N,FRM,OH,SF,44700,F20Q10006848,P,360,02,Other sellers,Other servicers,,,9,,2,N
811,202003,N,205002,48424,000,1,P,48,49,400000,48,3.75,C,N,FRM,FL,PU,33400,F20Q10006849,C,360,01,Other sellers,"LAKEVIEW LOAN SERVICING, LLC",,,9,,2,N
760,202003,N,205002,24580,000,1,P,75,39,156000,75,3.875,R,N,FRM,WI,SF,54300,F20Q10006850,N,360,02,Other sellers,MATRIX FINANCIAL SERVICES CORPORATION,,,9,,1,N
780,202003,N,205002,23060,000,1,P,80,25,333000,80,3.875,C,N,FRM,IN,PU,46800,F20Q10006851,N,360,01,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,9,,2,N
812,202003,N,205002,29820,000,1,P,80,40,244000,80,3.99,R,N,FRM,NV,PU,89100,F20Q10006852,P,360,01,Other sellers,"LAKEVIEW LOAN SERVICING, LLC",,,9,,2,N
677,202003,N,203502,16984,000,1,P,80,41,240000,80,3.75,R,N,FRM,IL,CO,60600,F20Q10006853,N,180,01,Other sellers,MATRIX FINANCIAL SERVICES CORPORATION,,,9,,2,N
790,202003,N,203502,36740,000,1,P,60,20,203000,60,3.49,C,N,FRM,FL,PU,32700,F20Q10006854,N,180,02,TRUIST BANK,TRUIST BANK,,,9,,2,N
700,202003,N,205002,35614,000,1,I,66,47,410000,66,4.25,R,N,FRM,NY,SF,10800,F20Q10006855,N,360,02,Other sellers,MATRIX FINANCIAL SERVICES CORPORATION,,,9,,2,N
742,202003,N,203502,19740,000,1,P,75,50,455000,75,3.375,R,N,FRM,CO,PU,80100,F20Q10006856,N,180,01,Other sellers,Other servicers,,,9,,1,N
649,202003,N,205002,,000,1,P,35,35,75000,35,3.99,C,N,FRM,GA,SF,31500,F20Q10006857,C,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
777,202004,N,205003,48864,000,1,P,80,35,314000,80,3.625,R,N,FRM,DE,SF,19700,F20Q10006858,N,360,01,Other sellers,Other servicers,,,9,,1,N
784,202003,N,205002,12020,000,1,I,75,13,94000,75,4.375,C,N,FRM,GA,SF,30600,F20Q10006859,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
805,202003,N,205002,39580,25,1,P,90,37,302000,90,3.75,C,N,FRM,NC,PU,27500,F20Q10006860,P,360,01,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,H,,2,N
777,202003,N,205002,38060,000,1,I,75,16,89000,75,4.75,C,N,FRM,AZ,CO,85000,F20Q10006861,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
680,202003,N,205002,31540,000,4,I,67,30,180000,67,5,R,N,FRM,WI,SF,53500,F20Q10006862,C,360,01,Other sellers,Other servicers,,,9,,2,N
739,202003,N,205002,18140,000,1,P,67,36,200000,67,4,R,N,FRM,OH,SF,43100,F20Q10006863,C,360,02,Other sellers,Other servicers,,,9,,2,N
795,202003,N,203502,47894,000,1,P,69,50,258000,69,3.25,C,N,FRM,MD,SF,20700,F20Q10006864,C,180,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
795,202003,N,203502,26900,000,1,P,79,14,364000,79,3,R,N,FRM,IN,PU,46000,F20Q10006865,N,180,01,Other sellers,Other servicers,,,9,,2,N
761,202003,Y,205002,29020,30,1,P,95,12,162000,95,4,C,N,FRM,IN,SF,46900,F20Q10006866,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
735,202002,N,205001,33340,000,2,I,75,30,104000,75,5.05,R,N,FRM,WI,SF,53200,F20Q10006867,P,360,01,Other sellers,Other servicers,,,9,,2,N
713,202003,N,205002,,000,1,P,79,45,149000,79,4.35,R,N,FRM,WI,SF,54800,F20Q10006868,C,360,02,Other sellers,Other servicers,,,9,,2,N
778,202002,N,205001,29820,000,1,P,58,36,155000,58,3.625,R,N,FRM,NV,PU,89100,F20Q10006869,N,360,01,Other sellers,"LAKEVIEW LOAN SERVICING, LLC",,,9,,1,N
656,202003,N,205002,,000,1,P,80,43,127000,80,4,R,N,FRM,MI,SF,49800,F20Q10006870,P,360,02,Other sellers,Other servicers,,,9,,2,N
803,202003,N,203502,24340,000,1,P,67,12,283000,67,3.125,R,N,FRM,MI,SF,49500,F20Q10006871,N,180,02,Other sellers,Other servicers,,,9,,2,N
811,202005,N,205004,,000,1,P,76,30,275000,76,3.75,R,N,FRM,ME,SF,04500,F20Q10006872,C,360,01,Other sellers,Other servicers,,,9,,2,N
771,202003,N,205002,41180,000,1,P,78,34,198000,78,3.875,C,N,FRM,MO,SF,63100,F20Q10006873,N,360,01,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,9,,1,N
686,202002,N,205001,41180,25,1,P,86,45,262000,86,3.875,C,N,FRM,MO,PU,63300,F20Q10006874,N,360,01,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,9,,2,N
767,202003,N,205002,19124,000,1,P,80,44,338000,80,3.75,C,N,FRM,TX,SF,75200,F20Q10006875,P,360,01,Other sellers,Other servicers,,,9,,2,N
747,202003,N,205002,,000,1,P,80,20,268000,80,3.625,R,N,FRM,MI,SF,49900,F20Q10006876,N,360,02,Other sellers,Other servicers,,,9,,2,N
725,202003,Y,205002,17900,25,1,P,97,42,136000,97,4,C,N,FRM,SC,SF,29000,F20Q10006877,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,H,,2,N
770,202003,N,205002,,000,1,P,75,34,164000,75,4,C,N,FRM,MT,CO,59700,F20Q10006878,N,360,02,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,9,,2,N
732,202003,Y,205002,35840,000,1,P,48,50,137000,48,4,C,N,FRM,FL,PU,34200,F20Q10006879,P,360,01,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,9,,2,N
703,202003,Y,205002,18140,25,1,P,94,37,140000,94,3.875,C,N,FRM,OH,SF,43100,F20Q10006880,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
797,202002,N,205001,,000,1,P,80,37,143000,80,4,C,N,FRM,AR,SF,72600,F20Q10006881,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
803,202003,N,205002,11244,000,1,I,41,46,300000,41,4.75,R,N,FRM,CA,PU,92600,F20Q10006882,P,360,02,Other sellers,Other servicers,,,9,,2,N
763,202003,Y,205002,36084,30,1,P,95,43,589000,95,4.25,R,N,FRM,CA,SF,94500,F20Q10006883,P,360,01,Other sellers,Other servicers,Y,,9,,2,N
752,202003,Y,205002,26900,25,1,P,90,39,197000,90,3.875,B,N,FRM,IN,SF,46200,F20Q10006884,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,2,N
762,202003,N,205002,44060,000,1,P,80,33,200000,80,3.99,B,N,FRM,WA,SF,99200,F20Q10006885,P,360,02,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,1,N
805,202003,N,205002,19660,000,1,P,64,47,180000,64,3.75,B,N,FRM,FL,SF,32100,F20Q10006886,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,2,N
780,202003,N,205002,48424,000,1,S,80,40,192000,80,3.99,B,N,FRM,FL,CO,33400,F20Q10006887,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,2,N
752,202003,N,205002,47664,25,1,P,90,37,194000,90,3.875,B,N,FRM,MI,CO,48300,F20Q10006888,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,2,N
737,202003,N,205002,26900,12,1,P,81,37,180000,81,3.875,B,N,FRM,IN,PU,46000,F20Q10006889,N,360,02,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED SHORE FINANCIAL SERVICES, LLC",,,9,,2,N
752,202003,Y,205002,12940,25,1,P,97,41,189000,97,3.863,B,N,FRM,LA,SF,70700,F20Q10006890,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,H,,2,N
775,202003,Y,205002,26420,25,1,P,97,44,188000,97,3.99,B,N,FRM,TX,PU,77000,F20Q10006891,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,H,,2,N
697,202003,N,205002,13980,000,1,P,67,36,198000,67,3.75,B,N,FRM,VA,SF,24000,F20Q10006892,P,360,02,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,1,N
801,202003,N,205002,17820,000,1,P,64,42,200000,64,3.75,B,N,FRM,CO,PU,80900,F20Q10006893,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,1,N
800,202003,N,205002,33340,000,1,P,79,28,301000,79,3.875,R,N,FRM,WI,SF,53000,F20Q10006894,N,360,02,Other sellers,Other servicers,,,9,,2,N
729,202003,N,204002,40380,000,1,P,69,25,250000,69,3.625,R,N,FRM,NY,SF,14500,F20Q10006895,N,240,02,Other sellers,Other servicers,,,9,,2,N
637,202003,N,203502,45300,000,1,P,72,44,464000,72,4.125,R,N,FRM,FL,SF,34600,F20Q10006896,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
778,202003,N,203502,14454,000,1,P,70,45,349000,70,2.99,R,N,FRM,MA,SF,02100,F20Q10006897,N,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
670,202003,N,203502,,000,1,P,80,45,140000,80,3.875,R,N,FRM,IA,SF,52000,F20Q10006898,C,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
752,202003,N,203502,39820,000,1,P,70,48,463000,70,2.99,R,N,FRM,CA,SF,96000,F20Q10006899,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
700,202003,N,203502,36084,000,1,P,68,46,337000,68,3.75,R,N,FRM,CA,SF,94800,F20Q10006900,C,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
707,202003,N,203502,12580,000,1,P,80,36,308000,80,3.75,R,N,FRM,MD,SF,21000,F20Q10006901,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
662,202003,N,203502,10180,000,1,P,75,45,126000,75,4.25,R,N,FRM,TX,SF,79600,F20Q10006902,C,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
777,202003,N,203502,38860,000,1,P,50,45,185000,50,3.75,R,N,FRM,ME,SF,04000,F20Q10006903,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
734,202003,N,203202,45220,000,1,P,67,45,163000,67,3.375,R,N,FRM,FL,PU,32300,F20Q10006904,N,144,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
669,202003,N,203502,,000,1,S,60,36,84000,60,3.99,R,N,FRM,MI,SF,49800,F20Q10006905,N,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
780,202003,N,203502,,000,1,P,65,26,276000,65,3.125,R,N,FRM,NM,SF,87500,F20Q10006906,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
784,202003,N,203502,35614,000,2,P,61,26,187000,47,3.375,R,N,FRM,NJ,SF,07500,F20Q10006907,N,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
722,202003,N,203502,12060,000,1,P,55,36,433000,55,3.375,R,N,FRM,GA,SF,30000,F20Q10006908,C,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
728,202003,N,203502,36084,000,1,P,76,50,319000,76,2.875,R,N,FRM,CA,SF,94800,F20Q10006909,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
759,202003,N,203502,31540,000,1,I,62,46,189000,62,3.99,R,N,FRM,WI,SF,53500,F20Q10006910,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
706,202003,N,203502,35154,000,1,P,77,41,270000,77,3.5,B,N,FRM,NJ,SF,08800,F20Q10006911,N,180,01,QUICKEN LOANS INC.,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
696,202003,N,203302,43300,000,1,P,32,45,118000,32,3.875,R,N,FRM,TX,SF,75000,F20Q10006912,N,156,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
810,202003,N,203502,37964,000,1,S,56,5,245000,56,3.75,R,N,FRM,PA,SF,19100,F20Q10006913,P,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
785,202003,N,203502,17460,000,1,P,78,29,132000,78,3.75,R,N,FRM,OH,SF,44100,F20Q10006914,N,180,01,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,1,N
636,202003,N,203502,,000,1,P,71,45,127000,71,3.75,R,N,FRM,GA,SF,31500,F20Q10006915,N,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
635,202003,N,203502,19124,000,1,P,56,25,138000,56,4.125,R,N,FRM,TX,PU,75100,F20Q10006916,N,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,1,N
757,202003,N,203502,36100,000,1,P,63,48,430000,63,3.5,R,N,FRM,FL,SF,32600,F20Q10006917,C,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
720,202003,N,203502,47260,000,1,P,80,45,367000,80,3.375,R,N,FRM,VA,PU,23100,F20Q10006918,C,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
732,202003,N,203502,47894,000,1,P,74,29,312000,74,3.75,R,N,FRM,VA,CO,22100,F20Q10006919,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
641,202003,N,203502,21340,000,1,P,80,43,148000,80,3.875,R,N,FRM,TX,SF,79900,F20Q10006920,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
698,202003,N,203502,29620,000,1,P,80,43,139000,80,3.75,R,N,FRM,MI,SF,48800,F20Q10006921,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
655,202002,N,203501,45060,000,1,P,67,46,154000,67,3.5,R,N,FRM,NY,SF,13000,F20Q10006922,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
783,202003,N,203502,22744,000,1,P,52,44,156000,52,3.375,R,N,FRM,FL,SF,33300,F20Q10006923,N,180,01,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,1,N
742,202003,N,203502,29020,000,1,P,79,49,120000,79,3.875,R,N,FRM,IN,SF,46900,F20Q10006924,C,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
790,202003,N,203502,49620,12,1,P,89,35,129000,89,3.625,R,N,FRM,PA,SF,17400,F20Q10006925,N,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
745,202002,N,203501,16984,000,1,P,57,46,93000,57,3.75,R,N,FRM,IL,SF,60400,F20Q10006926,N,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
759,202003,N,203502,47894,000,2,P,46,22,591000,46,4.125,R,N,FRM,DC,SF,20000,F20Q10006927,N,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
769,202003,N,203502,28420,000,1,P,80,38,400000,80,2.99,B,N,FRM,WA,SF,99300,F20Q10006928,C,180,02,QUICKEN LOANS INC.,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
675,202003,N,203502,40140,000,1,P,80,32,334000,80,3.125,B,N,FRM,CA,SF,92500,F20Q10006929,N,180,02,QUICKEN LOANS INC.,TRUIST BANK,,,9,,1,N
656,202003,N,203502,39300,000,1,P,70,33,205000,70,2.99,R,N,FRM,RI,SF,02900,F20Q10006930,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
763,202003,N,204002,23420,000,1,P,75,44,240000,75,3.99,R,N,FRM,CA,SF,93700,F20Q10006931,N,240,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,1,N
792,202003,N,203502,41540,000,1,P,68,40,282000,68,2.875,R,N,FRM,MD,SF,21800,F20Q10006932,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
775,202002,N,203501,17300,000,1,I,68,39,125000,68,4.25,R,N,FRM,TN,SF,37000,F20Q10006933,C,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
742,202002,N,203501,19430,000,1,P,80,49,326000,80,3.75,R,N,FRM,OH,SF,45300,F20Q10006934,C,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
787,202003,N,203502,48864,000,1,I,75,34,188000,75,4.25,R,N,FRM,DE,SF,19700,F20Q10006935,C,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
787,202003,N,203502,48864,000,1,I,75,33,158000,75,4.25,R,N,FRM,DE,SF,19700,F20Q10006936,C,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
787,202003,N,203502,41620,000,1,P,60,32,482000,60,3.125,B,N,FRM,UT,SF,84100,F20Q10006937,P,180,01,QUICKEN LOANS INC.,PODIUM MORTGAGE CAPITAL LLC,,,9,,1,N
752,202003,N,203502,,000,1,P,27,42,510000,27,2.875,B,N,FRM,UT,PU,84000,F20Q10006938,C,180,02,QUICKEN LOANS INC.,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
716,202003,N,203502,33460,000,1,P,45,50,160000,45,3.75,R,N,FRM,MN,SF,55400,F20Q10006939,C,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
734,202003,N,203502,47664,000,1,P,71,20,273000,71,3.375,R,N,FRM,MI,PU,48300,F20Q10006940,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
812,202003,N,205002,42644,000,1,I,39,48,165000,39,3.99,R,N,FRM,WA,SF,98100,F20Q10006941,N,360,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
790,202003,N,203502,38900,000,1,P,60,26,257000,60,2.99,R,N,FRM,WA,SF,98600,F20Q10006942,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
762,202003,N,203502,16740,000,1,P,80,50,124000,80,4.375,R,N,FRM,NC,SF,28000,F20Q10006943,C,180,01,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
740,202003,N,203502,45104,000,1,P,80,34,249000,80,3.125,R,N,FRM,WA,PU,98400,F20Q10006944,N,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,1,N
764,202003,N,203502,38060,000,1,P,58,38,285000,58,3.5,R,N,FRM,AZ,SF,85600,F20Q10006945,N,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,1,N
801,202003,N,203502,35614,000,1,P,63,41,192000,63,2.99,R,N,FRM,NJ,SF,07000,F20Q10006946,N,180,01,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,1,N
744,202003,N,203502,47894,000,1,P,55,45,218000,55,2.99,R,N,FRM,VA,PU,20100,F20Q10006947,C,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
774,202003,N,203502,19124,000,1,P,45,50,183000,45,3.625,R,N,FRM,TX,SF,75000,F20Q10006948,C,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
794,202003,N,203502,47260,000,1,P,73,30,229000,73,3.125,R,N,FRM,VA,SF,23600,F20Q10006949,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
807,202003,N,203502,16984,000,1,P,70,19,167000,70,2.99,R,N,FRM,IL,SF,60100,F20Q10006950,N,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
688,202003,N,203502,24860,000,1,P,75,47,180000,75,3.375,R,N,FRM,SC,SF,29600,F20Q10006951,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
716,202003,N,203502,23104,000,1,P,80,16,214000,80,3.625,R,N,FRM,TX,PU,76100,F20Q10006952,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
755,202003,N,203502,35614,25,1,P,95,30,532000,95,3.625,R,N,FRM,NJ,SF,07500,F20Q10006953,N,180,01,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",Y,,9,,2,N
711,202003,N,203502,47894,000,1,P,73,41,435000,73,3.125,R,N,FRM,VA,PU,22000,F20Q10006954,N,180,01,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,1,N
798,202003,N,203502,26420,000,1,P,54,14,205000,54,2.875,B,N,FRM,TX,PU,77400,F20Q10006955,N,180,02,QUICKEN LOANS INC.,PODIUM MORTGAGE CAPITAL LLC,,,9,,1,N
682,202003,N,203502,13740,6,1,P,83,50,186000,83,3.5,R,N,FRM,MT,SF,59000,F20Q10006956,N,180,02,QUICKEN LOANS INC.,"QUICKEN LOANS, LLC",,,9,,2,N
639,202003,N,203502,35154,000,1,P,66,42,300000,66,3.375,R,N,FRM,NJ,SF,08800,F20Q10006957,C,180,02,QUICKEN LOANS INC.,"ROCKET MORTGAGE, LLC",,,9,,2,N
